130	"Chomutov - Kyjice"	"13.07.2012 16:50"	"13.07.2012 20:00"	"následky srážky vlaku s osobou"	
11	"Praha-Vršovice - Praha-Běchovice"	"15.07.2012 00:20"	"15.07.2012 04:30"	"následky srážky vlaku s osobou"	
90	"Povrly - Ústí n.L.hl.n.sever"	"15.07.2012 20:19"	"15.07.2012 23:30"	"následky srážky vlaku s osobou"	
170	"Cheb - Lipová u Chebu"	"17.07.2012 21:30"	"18.07.2012 00:30"	"následky srážky vlaku s osobou"	
231	"Mstětice - Praha-H.Počernice"	"19.07.2012 09:00"	"19.07.2012 11:40"	"následky srážky vlaku s osobou"	
130	"Kyjice - Chomutov"	"20.07.2012 04:00"	"20.07.2012 06:30"	"následky srážky vlaku s osobou"	
260	"Rájec-Jestřebí - Skalice n.Svit."	"21.07.2012 05:04"	"21.07.2012 10:00"	"následky srážky vlaku s osobou"	
250	"Sklené n.Osl. - Ostrov n.Osl."	"21.07.2012 11:30"	"21.07.2012 13:30"	"následky srážky vlaku s osobou"	
36	"Liberec - Vesec u Liberce"	"21.07.2012 22:39"	"22.07.2012 01:50"	"následky srážky vlaku s osobou"	
246	"Břeclav - Hrušovany n.Jev."	"22.07.2012 20:27"	"22.07.2012 23:30"	"následky srážky vlaku s osobou"	
298	"Osoblaha - Bohušov"	"23.07.2012 18:07"	"23.07.2012 20:30"	"následky srážky vlaku s osobou"	
210	"Jílové u Prahy - Týnec n.Sáz."	"23.07.2012 22:34"	"24.07.2012 01:00"	"následky srážky vlaku s osobou"	
70	"Neratovice - Všetaty"	"25.07.2012 09:25"	"25.07.2012 12:15"	"následky srážky vlaku s osobou"	
250	"Kúty - Břeclav"	"29.07.2012 10:50"	"29.07.2012 13:00"	"následky srážky vlaku s osobou"	
330	"St.Město u U.H. - Huštěnovice"	"29.07.2012 21:30"	"29.07.2012 23:59"	"následky srážky vlaku s osobou"	
340	"Uherský Ostroh - Ostrožská N.Ves"	"31.07.2012 14:13"	"31.07.2012 17:00"	"následky srážky vlaku s osobou"	"#mimoradnost Následky srážky vlaku s osobou: Uherský Ostroh–Ostrožská Nová Ves na trati 340. Předpokl. konec 15:13. http://t.co/oZE4JqBv"
180	"Holýšov - Stod"	"01.08.2012 10:28"	"01.08.2012 13:00"	"následky srážky vlaku s osobou"	"#mimoradnost Následky srážky vlaku s osobou: Holýšov–Stod na trati 180. Předpokl. konec 13:0. http://t.co/XKkwC5Yt"
171	"Praha hl.n. - Praha-Smíchov"	"01.08.2012 14:11"	"01.08.2012 17:30"	"následky srážky vlaku s osobou"	"#mimoradnost Následky srážky vlaku s osobou: Praha hlavní nádraží–Praha–Smíchov na trati 171. Předpokl. konec 15:21. http://t.co/N1KGyguN"
321	"Ostrava-Svinov - Ostrava-Vítkovice"	"04.08.2012 04:10"	"04.08.2012 07:00"	"následky srážky vlaku s osobou"	
90	"Hněvice - Roudnice n.L."	"07.08.2012 13:30"	"07.08.2012 17:30"	"následky srážky vlaku s osobou"	"Sražení osoby pohybující se v kolejišti vlakem soukromého…
Hněvice–Roudnice n. Labem (090)
Konec 15:30
#mimoradnost http://t.co/428HnVFz"
270	"Ostrava-Svinov - Polanka n.O."	"07.08.2012 19:02"	"07.08.2012 21:30"	"následky srážky vlaku s osobou"	"Střet vlaku IC 1018 společnosti RegioJet s osobou v kolejišti.…
Ostrava-Svinov–Polanka n. Odrou (270)
Konec 21:30
http://t.co/d3XQl5jT"
98	"D.Žleb - Děčín-Prostř.Žleb"	"08.08.2012 06:15"	"08.08.2012 10:00"	"následky srážky vlaku s osobou"	"Nalezena mrtvá osoba v kolejišti, probíhá vyšetřování.
Dolní Žleb–Děčín-Prostřední Žleb (098)
Konec 8:00
http://t.co/g4nLPQGA"
"091, ML"	"Praha-Holešovice - Praha hl.n."	"08.08.2012 22:04"	"08.08.2012 23:59"	"následky srážky vlaku s osobou"	
220	"Č.Budějovice - Hluboká n.Vlt.-Zám."	"09.08.2012 05:06"	"09.08.2012 09:00"	"následky srážky vlaku s osobou"	"Srážka vlaku R 632 s automobilem.
České Budějovice–Hluboká n. Vlt.-Zámostí (220)
Předp. konec 8:00
http://t.co/blmjjAcK #mimoradnost"
221	"Říčany - Strančice"	"09.08.2012 17:52"	"09.08.2012 18:52"	"následky srážky vlaku s osobou"	"Střet vlaku Os 9137 s civilní osobou. Civilní osoba utekla. Probíhá…
Říčany–Strančice (221)
Předp. konec 18:52
http://t.co/hunRPaRG"
161	"Rakovník západ - Senomaty"	"10.08.2012 22:58"	"11.08.2012 01:00"	"následky srážky vlaku s osobou"	"Srážka osoby s vlakem Os 16716.
Rakovník západ–Senomaty (161)
Předp. konec 1:00
http://t.co/tdTW06S2 #mimoradnost"
260	"Skalice n.Svit. - Letovice"	"11.08.2012 19:10"	"11.08.2012 21:10"	"překážka na trati"	"Vlak EC 74 zastavil u zastávky Svitávky před ležící osobou v…
Skalice n. Svitavou–Letovice (260)
Předp. konec 21:10
http://t.co/2ep6mHy0"
36	"Jablonec n.N. - Smržovka"	"12.08.2012 07:24"	"12.08.2012 09:24"	"následky srážky vlaku s osobou"	"Střet vlaku Os 16205 s osobou v kolejišti. Probíhá vyšetřování.
Jablonec n. Nisou–Smržovka (036)
Předp. konec 9:24
http://t.co/PhMEYXIy"
18	"Choceň - Vys.Mýto m."	"16.08.2012 18:01"	"16.08.2012 22:40"	"následky srážky vlaku s osobou"	"Střetnutí Os 15068 na překezdu P 5157 v km 3,783 v úseku Choceň–Vysoké Mýto. (018)
Předp. konec 19:01
http://t.co/IhEnOKtm #mimoradnost"
"047, 032"	"Trutnov hl.n. - Radvanice"	"17.08.2012 08:21"	"17.08.2012 11:00"	"následky srážky vlaku s osobou"	"Střet vlaku Os 15406 s osobou v obvodu stanice Trutnov hl.n. (047)
Předp. konec 11:00
http://t.co/1m47iC8e #mimoradnost"
30	"Turnov - Malá Skála"	"18.08.2012 06:45"	"18.08.2012 10:40"	"následky srážky vlaku s osobou"	"Střet vlaku R 983 s osobou v kolejišti. Turnov–Malá Skála (030)
Předp. konec 9:00
http://t.co/LqkMf7eh #mimoradnost"
32	"Rtyně v Podkrk. - Malé Svatoňovice"	"20.08.2012 13:05"	"20.08.2012 15:05"	"následky srážky vlaku s osobou"	"Srážka vlaku R 852 s osobou. Rtyně v Podkrkonoší–Malé Svatoňovice (032)
Předp. konec 15:05
http://t.co/3kukoCGb #mimoradnost"
11	"Úvaly - Č.Brod"	"21.08.2012 11:18"	"21.08.2012 13:55"	"ostatní"	"Nalezena mrtvá osoba v kolejišti. Úvaly–Č. Brod (011)
Předp. konec 13:30
http://t.co/V495HO7L #mimoradnost"
241	"Jaroměřice n.R. - Okříšky"	"22.08.2012 12:00"	"22.08.2012 14:00"	"následky srážky vlaku s osobou"	"Sražení osoby vlakem Os 24807. Jaroměřice n. Rokytnou–Okříšky (241)
Předp. konec 14:30
http://t.co/LOKA5MC2 #mimoradnost"
"030, 040"	"St.Paka - Liberec"	"25.08.2012 05:20"	"25.08.2012 07:20"	"následky srážky vlaku s osobou"	"Střet vlaku Sv 5790 s osobou ůežící v kolejišti. Chlumec n. Cidlinou–Nová Paka (040)
Předp. konec 7:20
http://t.co/BECu2lZT #mimoradnost"
70	"Chotětov - Mladá Boleslav hl.n."	"27.08.2012 10:50"	"27.08.2012 13:00"	"následky srážky vlaku s osobou"	"Střet vlaku Os 9509 s osobou. Chotětov–Mladá Boleslav hl.n. (070)
Předp. konec 13:00
http://t.co/oAbOkIco #mimoradnost"
240	"Tetčice - Zastávka u Brna"	"28.08.2012 05:00"	"28.08.2012 07:30"	"následky srážky vlaku s osobou"	"Vlak Os 4823 srazil civilní osobu pohybující se v kolejišti před stanicí Tetčice. (240)
Předp. konec 7:30
http://t.co/zFCC6ooj #mimoradnost"
250	"Přibyslav - Praha hl.n."	"28.08.2012 08:00"	"28.08.2012 10:30"	"následky srážky vlaku s osobou"	"Srážka osoby s vlakem R 672 ve stanici Přibyslav, probíhá vyšetřování nehody. (250)
Předp. konec 10:30
http://t.co/8zDw7yGR #mimoradnost"
196	"Kaplice - Omlenice"	"30.08.2012 08:26"	"30.08.2012 11:00"	"následky srážky vlaku s osobou"	"Střet vlaku s osobou mezi stanicemi Kaplice a Omlenice, probíhá vyšetřování. (196)
Předp. konec 11:30
http://t.co/9vZqQ5jn #mimoradnost"
203	"Březnice - Bělčice"	"30.08.2012 09:56"	"30.08.2012 12:15"	"následky srážky vlaku s automobilem"	"Střet osoby s vlakem Os 17906, probíhá vyšetřování. Březnice–Bělčice (203)
Předp. konec 12:15
http://t.co/EfRuMeQh #mimoradnost"
250	"Modřice - Hrušovany u Brna"	"31.08.2012 06:23"	"31.08.2012 09:30"	"následky srážky vlaku s osobou"	"Střet vlaku s osobou na zastávce Rajhrad. Modřice–Hrušovany u Brna (250)
Předp. konec 8:00
http://t.co/OiTy3Xu3 #mimoradnost"
270	"Prosenice - Brodek u Přer."	"31.08.2012 19:05"	"31.08.2012 21:05"	"následky srážky vlaku s osobou"	"Srážka vlaku Ex 142 s osobou. Probíhá zjišťování rozsahu nehody.… Prosenice–Brodek u Přerova (270)
Předp. konec 21:05
http://t.co/pOal6kqs"
90	"Roudnice n.L. - Hněvice"	"01.09.2012 22:50"	"02.09.2012 01:00"	"následky srážky vlaku s osobou"	"Srážka vlaku jiného dopravce s osobou pohybující se v kolejišti.… Roudnice n. L.–Hněvice (090)
Předp. konec 1:00
http://t.co/yb2rHPTH"
250	"Řikonín - Tišnov"	"02.09.2012 20:32"	"02.09.2012 23:59"	"následky srážky vlaku s osobou"	"Střet vlaku jiného dopravce s osobou. Řikonín–Tišnov (250)
Předp. konec 23:59
http://t.co/dOqa9MCb #mimoradnost"
260	"Adamov - Brno hl.n."	"02.09.2012 22:00"	"03.09.2012 01:00"	"následky srážky vlaku s osobou"	"Střet vlaku Os 4739 s osobou ve stanici Brno-Židenice. Adamov–Brno hl.n. (260)
Předp. konec 2.9.2012 23:59
http://t.co/B3rH77Et #mimoradnost"
170	"Plzeň-Jižní př. - Plzeň-Křimice"	"03.09.2012 05:50"	"03.09.2012 09:00"	"následky srážky vlaku s osobou"	"Střet vlaku Os 7230 s osobou, probíhá vyšetřování. Plzeň-Jižní předměstí–Plzeň-Křimice (170)
Předp. konec 8:00
http://t.co/dXwbGZre"
270	"Polanka n.O. - Jistebník"	"05.09.2012 19:20"	"05.09.2012 23:00"	"následky srážky vlaku s osobou"	"Srážka vlaku Ex 532 s osobou pohybující se v kolejišti. Termín… Polanka n. Odrou–Jistebník (270)
Předp. konec 21:20
http://t.co/DF6Pkr4X"
227	"Třešť - Sedlejov"	"08.09.2012 09:00"	"08.09.2012 12:00"	"následky srážky vlaku s osobou"	"Střet vlaku Os 28307 s osobou pohybující se v kolejišti. Třešť–Sedlejov (227)
Předp. konec 12:00
http://t.co/z5ujgOIS #mimoradnost"
310	"Skrochovice - Opava západ"	"08.09.2012 20:28"	"08.09.2012 23:15"	"následky srážky vlaku s osobou"	"Střet vlaku Os 23517 s osobou mezi stanicemi Skrochovice a Opava západ. (310)
Předp. konec 22:45
http://t.co/XwmmmdT7 #mimoradnost"
244	"Ivančice - Střelice"	"08.09.2012 21:54"	"09.09.2012 01:45"	"následky srážky vlaku s osobou"	"Následky srážky vlaku s osobou: Ivančice–Střelice (244)
Předp. konec 1:45
http://t.co/NTozYQtO #mimoradnost"
270	"Moravičany - Mohelnice"	"09.09.2012 17:12"	"09.09.2012 21:00"	"následky srážky vlaku s osobou"	"Střet vlaku R 1582 s osobou v kolejišti ve stanici Mohelnice. (270)
Předp. konec 18:12
http://t.co/VtjqIrgI #mimoradnost"
321	"Havířov - Albrechtice u Č.T."	"10.09.2012 05:20"	"10.09.2012 09:00"	"následky srážky vlaku s osobou"	"Střet vlaku Os 3404 s osobou mezi stanicemi Havířov a Albrechtice u Č.ho Těšína. (321)
Předp. konec 7:30
http://t.co/1S0YHY9V #mimoradnost"
231	"Nymburk hl.n. - Poděbrady"	"10.09.2012 12:38"	"10.09.2012 18:00"	"následky srážky vlaku s osobou"	"Vlak R 887 se srazil v úseku Nymburk hl.n.–Poděbrady s osobou, probíhá vyšetřování. (231)
Předp. konec 15:00
http://t.co/A48usn5l"
250	"Brno-Královo Pole - Kuřim"	"11.09.2012 19:54"	"11.09.2012 23:00"	"následky srážky vlaku s osobou"	"Střet vlaku R 690 s osobou pohybující se v kolejišti na zastávce Č.á. Brno-Královo Pole–Kuřim (250)
Předp. konec 21:50
http://t.co/FHyxsFEG"
221	"Praha-Vršovice - Praha-Hostivař"	"11.09.2012 22:30"	"12.09.2012 01:30"	"následky srážky vlaku s osobou"	"Vlak Os 2561 srazil osobu pohybující se v kolejích. Praha-Vršovice–Praha-Hostivař (221)
Předp. konec 1:30
http://t.co/APjSCpSL #mimoradnost"
320	"Třinec (Trzyniec) - Bystřice (Bystrzyca)"	"12.09.2012 08:32"	"12.09.2012 13:00"	"následky srážky vlaku s osobou"	"Srážka vlaku Os 2906 s osobou. Třinec–Bystřice (Bystrzyca) (320)
Předp. konec 10:32
http://t.co/zsUS0SHi #mimoradnost"
310	"Skrochovice - Krnov"	"13.09.2012 23:20"	"14.09.2012 02:00"	"následky srážky vlaku s osobou"	"Následky srážky vlaku s osobou: Skrochovice–Krnov (310)
Předp. konec zítra 2:00
http://t.co/v9bCWMFQ #mimoradnost"
200	"Příbram - Milín"	"14.09.2012 10:20"	"14.09.2012 13:10"	"následky srážky vlaku s osobou"	"Srážka vlaku Os 7905 s osobou. Příbram–Milín (200)
Provoz zastaven do 12:30
http://t.co/p26HQope #mimoradnost"
221	"Praha-Hostivař - Praha-Vršovice"	"14.09.2012 14:10"	"14.09.2012 16:00"	"následky srážky vlaku s osobou"	"Srážka vlaku Os 2533 s osobou na zastávce Praha-Strašnice… Praha-Hostivař–Praha-Vršovice (221)
Provoz omezen do 15:30
http://t.co/vAqDcLwm"
244	"Miroslav - Hrušovany n.Jev."	"14.09.2012 18:31"	"14.09.2012 21:10"	"následky srážky vlaku s osobou"	"Střet vlaku Os 24510 s osobou mezi stanicemi Miroslav a Hrušovany n.Jevišovkou. (244)
Předp. konec 20:45
http://t.co/g9cMGt5M #mimoradnost"
148	"Frant.Lázně - Cheb"	"14.09.2012 21:40"	"14.09.2012 23:59"	"následky srážky vlaku s osobou"	"Střet vlaku 17223 s osobou před stanicí Františkovy Lázně (148)
Předp. konec 23:59
http://t.co/teSQlSCP #mimoradnost"
91	"Kralupy n.Vlt. - Nelahozeves"	"15.09.2012 03:15"	"15.09.2012 06:50"	"následky srážky vlaku s osobou"	"Střet nákladního vlaku s osobou v kolejišti v úseku Kralupy n.Vlt.–Nelahozeves. (091)
Provoz zastaven do 6:00
http://t.co/Yl5PJkzp"
300	"Vyškov na M. - Ivanovice na H."	"17.09.2012 14:00"	"17.09.2012 17:30"	"ostatní"	"Výskyt osoby se sebevražednými úmysly v kolejišti,… Vyškov na Moravě–Ivanovice na Hané (300)
Provoz omezen do 15:00
http://t.co/Li9z8h5Q"
343	"Sudoměřice n.M. - Veselí n.M."	"17.09.2012 16:59"	"17.09.2012 20:00"	"následky srážky vlaku s osobou"	"Následky srážky vlaku s osobou: Sudoměřice n.Moravou–Veselí n.Moravou (343)
Provoz zastaven do 19:00
http://t.co/eW1UcJr7 #mimoradnost"
323	"Baška - Frýdek-Místek"	"18.09.2012 14:38"	"18.09.2012 18:15"	"následky srážky vlaku s osobou"	"Střet vlaku Os 3127 s osobou mezi stanicemi Baška a Frýdek-Místek. (323)
Provoz zastaven do 17:00
http://t.co/50TcgRbG #mimoradnost"
330	"Huštěnovice - Napajedla"	"18.09.2012 15:20"	"18.09.2012 18:45"	"následky srážky vlaku s osobou"	"Střet vlaku R 708 s osobou v kolejišti v úseku Hustěnovice–Napajedla. (330)
Provoz zastaven do 18:00
http://t.co/mbFf5snZ #mimoradnost"
"010, 270"	"Č.Třebová - Kolín"	"19.09.2012 14:32"	"19.09.2012 15:32"	"následky srážky vlaku s osobou"	
170	"Cheb - Lipová u Chebu"	"19.09.2012 19:35"	"19.09.2012 23:00"	"následky srážky vlaku s osobou"	"Střet nákladního vlaku s osobou v kolejišti v úseku Cheb–Lipová u Chebu. (170)
Předp. konec 22:00
http://t.co/fsBryrtd #mimoradnost"
93	"Kladno - Kladno-Ostrovec"	"20.09.2012 22:30"	"21.09.2012 01:00"	"následky srážky vlaku s osobou"	"Srážka vlaku Os 9883 s osobou. Kladno–Kladno-Ostrovec (093)
Předp. konec 23:51
http://t.co/NnoaJBIJ #mimoradnost"
20	"Chlumec n.C. - N.Město n.C."	"21.09.2012 03:00"	"21.09.2012 06:15"	"následky srážky vlaku s osobou"	"Srážka nákladního vlaku s osobou. Probíhá… Chlumec n.Cidlinou–Nové Město n.Cidlinou (020)
Provoz zastaven do 6:00
http://t.co/O4ZLQtEq"
41	"Rovensko p.Troskami - Turnov"	"25.09.2012 16:33"	"25.09.2012 20:00"	"následky srážky vlaku s osobou"	"Střet vlaku Os 5512 s osobou. Rovensko p.Troskami–Turnov (041)
Provoz zastaven do 19:30
http://t.co/0kvFw1WX #mimoradnost"
"220, 190"	"Č.Budějovice - Hluboká n.Vlt.-Zám."	"03.10.2012 15:35"	"03.10.2012 16:00"	"následky srážky vlaku s osobou"	"Nehoda při posunu pracovního vlaku ve stanici Č. Budějovice se zraněním. Nyní… (220,190)
Provoz zastaven do 16:00
http://t.co/Px7KAuCh"
190	"Č.Budějovice - Dívčice"	"03.10.2012 16:10"	"03.10.2012 17:45"	"následky srážky vlaku s osobou"	"Následky srážky posunující lokomotivy s osobou v kolejišti.… Č. Budějovice–Dívčice (190)
Předp. konec 17:00
http://t.co/8krxo2B9"
130	"Bílina - Oldřichov u Duch."	"04.10.2012 05:50"	"04.10.2012 08:20"	"následky srážky vlaku s osobou"	"Srážka osoby s vlakem R 605, probíhá vyšetřování nehody.… Vraňany–Praha hl.n. (091,090,130)
Provoz zastaven do 7:50
http://t.co/NC2goUh5"
280	"Valašské Meziříčí - Jablůnka"	"04.10.2012 16:45"	"04.10.2012 20:00"	"následky srážky vlaku s osobou"	"Střet vlaku Os 3215 s osobou v kolejišti v úseku Valašské Meziříčí–Jablůnka. (280)
Provoz zastaven do 20:00
http://t.co/6Q66emKf"
11	"Č.Brod - Poříčany"	"05.10.2012 21:10"	"05.10.2012 23:40"	"následky srážky vlaku s osobou"	"Srážka vlaku R 710 s osobou ve stanici Č. Brod. R710 bude opožděn. (011)
Provoz zastaven do 23:10
http://t.co/SWVI9eii #mimoradnost"
220	"Soběslav - Roudná"	"06.10.2012 05:58"	"06.10.2012 09:00"	"následky srážky vlaku s osobou"	"Srážka vlaku R 632 s osobou. Soběslav–Roudná (220)
Provoz zastaven do 8:00
http://t.co/wvHjfbAr #mimoradnost"
323	"Lískovec u Frýd. - Frýdek-Místek"	"06.10.2012 13:20"	"06.10.2000 17:30"	"následky srážky vlaku s osobou"	"Sražení osoby vlakem Os 3124. Os3125 nejede. Lískovec u Frýdku–Frýdek-Místek (323)
Provoz zastaven do 16:00
http://t.co/EtaD8bu0"
282	"Halenkov - Karolinka"	"06.10.2000 13:49"	"06.10.2012 18:30"	"následky srážky vlaku s osobou"	"Sražení osoby vlakem Os 13265. Halenkov–Karolinka (282)
Provoz zastaven do 18:30
http://t.co/bWuDUrEg #mimoradnost"
"176, 170, 170"	"Radnice - Chrást u Plzně"	"06.10.2012 21:00"	"07.10.2012 00:30"	"následky srážky vlaku s osobou"	"Střet vlaku Os 17818 s osobou v kolejišti. Chrást u Plzně–Plzeň hl.n. (170)
Provoz zastaven do 23:30
http://t.co/0F4jaEOz #mimoradnost"
260	"Letovice - Skalice n.Svit."	"06.10.2012 21:00"	"06.10.2012 23:30"	"následky srážky vlaku s osobou"	"Nalezena mrtvá osoba v kolejišti. Letovice–Skalice n.Svitavou (260)
Předp. konec 23:30
http://t.co/0Sa4VAOs #mimoradnost"
270	"Polom - Suchdol n.O."	"07.10.2012 12:50"	"07.10.2012 15:00"	"následky srážky vlaku s osobou"	"Střet vlaku Ex 146 s osobou. Polom–Suchdol n.Odrou (270)
Provoz přerušen do 15:00
http://t.co/YyMo50hT #mimoradnost"
320	"Návsí (Nawsie) - Bystřice (Bystrzyca)"	"08.10.2012 11:15"	"08.10.2012 12:15"	"překážka na trati"	"Vlak EC 146 zastavil před osobou ležící v… Návsí (Nawsie)–Bystřice (Bystrzyca) (320)
Provoz zastaven do 12:15
http://t.co/FIrnkjvS"
72	"Litoměřice m. - Polepy"	"11.10.2012 16:09"	"11.10.2012 17:09"	"následky srážky vlaku s osobou"	"Střet vlaku Os 6455 s cyklistou mezi stanicemi Litoměřice dol. n. ( Litoměřice město ) a… (072)
Předp. konec 17:09
http://t.co/kky7rEeG"
10	"Pardubice hl.n. - Přelouč"	"13.10.2012 06:45"	"13.10.2012 09:30"	"následky srážky vlaku s osobou"	"Střet vlaku EC 402 s osobou. Pardubice hl.n.–Přelouč (010)
Provoz přerušen do 9:00
http://t.co/urtJXVtx #mimoradnost"
330	"Hodonín - Hodonín"	"13.10.2012 18:30"	"13.10.2012 20:30"	"následky srážky vlaku s osobou"	"Srážka osoby s vlakem R 812, probíhá vyšetřování nehody. R 812 bude… Hodonín–Hodonín (330)
Provoz zastaven do 19:30
http://t.co/Wmvh85yE"
273	"Senice na H. - Drahanovice"	"13.10.2012 21:56"	"14.10.2012 01:00"	"následky srážky vlaku s osobou"	"Sražení osoby vlakem Os 14049 mezi stanicemi Senice na Hané–Drahanovice. (273)
Provoz zastaven do 23:56
http://t.co/65MJ3Pw8 #mimoradnost"
10	"Přelouč - Pardubice hl.n."	"16.10.2012 21:20"	"16.10.2012 23:00"	"následky srážky vlaku s osobou"	"Střet vlaku R 879 s osobou v kolejišti. Přelouč–Pardubice hl.n. (010)
Předp. konec 23:00
http://t.co/1dQfc1uB #mimoradnost"
130	"Oldřichov u Duch. - Bílina"	"17.10.2012 16:45"	"17.10.2012 19:00"	"následky srážky vlaku s osobou"	"Podezření na sraženou osobu. R 609, Os 6822 budou opožděny. Oldřichov u Duchcova–Bílina (130)
Provoz přerušen do 19:00
http://t.co/Kx9hdZdD"
244	"Moravské Bránice - Hrušovany n.Jev."	"18.10.2012 14:03"	"18.10.2012 17:00"	"následky srážky vlaku s osobou"	"Střet vlaku Os 4408 s osobou na trati mezi stanicemi Moravské Bránice a Moravský Krumlov. (244)
Předp. konec 15:03
http://t.co/iJVi0910"
"280, 270, 010"	"Hranice na M. - Vsetín"	"18.10.2012 18:30"	"18.10.2012 22:30"	"následky srážky vlaku s osobou"	"Srážka osoby s vlakem R 623, probíhá vyšetřování nehody. R 623… Pardubice hl.n.–Praha hl.n. (010)
Předp. konec 22:30
http://t.co/UFwHJRCU"
80	"Doksy - Jestřebí"	"19.10.2012 14:40"	"19.10.2012 17:20"	"následky srážky vlaku s osobou"	"V současné době je provoz zastaven. Srážka vlaku R 1115 s osobou. Doksy–Jestřebí (080)
Provoz zastaven do 16:40
http://t.co/xBGovglh"
10	"Zámrsk - Choceň"	"19.10.2012 15:33"	"19.10.2012 18:00"	"následky srážky vlaku s osobou"	"V současné době je provoz zcela zastaven. Srážka nákladního vlaku s… Zámrsk–Choceň (010)
Provoz zastaven do 17:33
http://t.co/OCaSyv2g"
231	"Nymburk hl.n. - Poděbrady"	"19.10.2012 18:05"	"20.10.2012 00:01"	"následky srážky vlaku s osobou"	"Střet vlaku R 961 s osobou v kolejišti v obvodu stanice Nymburk hl.n. (231)
Provoz zastaven do 21:00
http://t.co/HrFBswR3 #mimoradnost"
320	"Karviná hl.n. - Louky n.Olší"	"23.10.2012 12:10"	"23.10.2012 15:00"	"následky srážky vlaku s osobou"	"Střet vlaku Os 2931 s osobou v kolejišti v úseku Karviná hl.n.–Louky n.Olší. (320)
Provoz zastaven do 15:00
http://t.co/gSG892yY"
80	"Bakov n.Jiz. - Č.Lípa hl.n."	"24.10.2012 19:50"	"24.10.2012 21:55"	"následky srážky vlaku s osobou"	"Os 6033 srazil osobu v koleji mezi stanicemi Č. Lípa a Srní u Č… Bakov n.Jiz.–Č. Lípa hl.n. (080)
Předp. konec 21:55
http://t.co/rSdrqdNa"
"190, 183, 180, 160, 170"	"Plzeň hl.n. - Plzeň-Koterov"	"26.10.2012 18:17"	"26.10.2012 20:17"	"následky srážky vlaku s osobou"	"Srážka vlaku Os 7608 s osobou pohybující se v kolejišti ve stanici Plzeň… (190,183,180,160,170)
Provoz omezen do 20:17
http://t.co/5RZ9iPpk"
"010, 260"	"Č.Třebová - Praha hl.n."	"27.10.2012 05:40"	"27.10.2012 09:00"	"následky srážky vlaku s osobou"	"Probíhá zjišťování rozsahu této mimořádné událostí. Došlo ke srážce nákladního vlaku s… (260)
Provoz omezen do 7:40
http://t.co/mG7IlyXD"
10	"Moravany - Uhersko"	"28.10.2012 02:15"	"28.10.2012 06:30"	"následky srážky vlaku s osobou"	"Střet nákladního vlaku s osobou v kolejišti, probíhá prvotní ohledání… Moravany–Uhersko (010)
Provoz zastaven do 4:15
http://t.co/rbbQFxye"
322	"Hnojník - Č.Těšín"	"28.10.2012 20:35"	"28.10.2012 22:50"	"následky srážky vlaku s osobou"	"Střet Os 12833 s osobou mezi stanicemi Hnojník a Č. Těšín. (322)
Provoz zastaven do 22:50
http://t.co/H1w2SmZY #mimoradnost"
130	"Bílina - Oldřichov u Duch."	"29.10.2012 06:40"	"29.10.2012 10:50"	"následky srážky vlaku s osobou"	"Střet vlaku R 619 s osobou. Bílina–Oldřichov u Duchcova (130)
Provoz přerušen do 9:00
http://t.co/5xC9nnwg #mimoradnost"
221	"Praha-Hostivař - Praha-Vršovice"	"31.10.2012 22:20"	"01.11.2012 01:30"	"překážka na trati"	"Nalezena mrtvá osoba v kolejišti. R 658 nejede. Praha-Hostivař–Praha-Vršovice (221)
Předp. konec 23:30
http://t.co/woOZwXlY #mimoradnost"
260	"Rájec-Jestřebí - Blansko"	"01.11.2012 02:33"	"01.11.2012 03:30"	"překážka na trati"	"Nalezena mrtvá osoba v kolejišti. Rájec-Jestřebí–Blansko (260)
Provoz zastaven do 3:30
http://t.co/dLnhvtSV #mimoradnost"
323	"Kunčice p.Ondř. - Frýdlant n.Ostr."	"01.11.2012 17:13"	"01.11.2012 20:30"	"následky srážky vlaku s osobou"	
224	"Tábor - Chýnov"	"02.11.2012 05:30"	"02.11.2012 08:30"	"následky srážky vlaku s osobou"	
221	"Praha-Vršovice - Praha-Hostivař"	"02.11.2012 19:04"	"02.11.2012 21:30"	"následky srážky vlaku s osobou"	"Nález sražené osoby v kolejišti mezi stanicemi Praha… Praha-Vršovice–Praha-Hostivař (221)
Předp. konec 20:04
http://t.co/ez9sVAuF"
221	"Praha-Hostivař - Praha-Vršovice"	"03.11.2012 17:25"	"03.11.2012 20:00"	"následky srážky vlaku s osobou"	"Střet vlaku Os 2542 s osobou v kolejišti. Praha-Hostivař–Praha-Vršovice (221)
Provoz zastaven do 20:00
http://t.co/i8YyOUCg #mimoradnost"
330	"Moravský Písek - Nedakonice"	"04.11.2012 19:17"	"04.11.2012 22:30"	"následky srážky vlaku s osobou"	"Střet vlaku Os 4229 s osobou v kolejišti. Moravský Písek–Nedakonice (330)
Předp. konec 21:30
http://t.co/xZ5OO32z #mimoradnost"
210	"Davle - Jílové u Prahy"	"06.11.2012 17:44"	"06.11.2012 20:00"	"následky srážky vlaku s osobou"	"Střet vlaku Os 9015 s osobou. Davle–Jílové u Prahy (210)
Provoz zastaven do 20:00
http://t.co/y7F6ImoT #mimoradnost"
